îNåé,è§ïi,êîó ,íËâøîÑè„,îÑè„çÇ,îÑè„å¥âø
202004,KS-L,35,560,540.48,210
202004,SN-H,30,1080,361.81,420
202004,NA-R,12,684,668.36,252
202004,XH-I,20,1300,661.5,540
202004,YE-G,43,2279,751.66,989
202004,UG-A,39,429,398.05,195
202004,BK-D,6,588,572.3,204
202004,DC-T,50,300,305.28,100
202004,YY-X,50,450,452.43,200
202004,SC-T,48,432,406.43,144
202004,LP-T,7,140,135.24,56
202004,QQ-I,30,720,684.48,270
202004,IB-A,19,247,245.98,114
202004,JM-R,30,690,642.2,270
202004,HN-O,21,420,413.82,147
202004,RV-H,46,736,710.6,276
202004,VC-D,45,720,708.84,270
202004,JM-G,43,688,661.44,258
202004,KS-Q,41,697,636.48,328
202004,XZ-D,29,203,204.25,87
202004,LZ-N,27,729,719.74,297
202004,LH-L,33,858,822.72,363
202004,GK-G,18,558,533.5,198
202004,AG-Q,20,520,495.67,180
202004,JA-X,32,576,557.75,256
202004,IS-M,24,312,295.96,120
202004,VU-R,39,780,731.5,273
202004,DL-G,35,735,741,315
202004,YH-A,39,429,448,195
202004,IL-Z,8,696,695,304
202004,JC-B,13,845,804.65,325
202004,PF-B,30,690,644.1,300
202004,NQ-A,18,810,815,288
202004,DS-G,7,224,214.37,91
202004,IR-Z,41,861,853.38,369
202004,MM-J,12,732,693.5,312
202004,YV-I,23,828,792.96,299
202004,DQ-H,47,235,244.8,94
202004,MW-J,23,874,858.45,345
202004,QT-O,25,175,186,75
202004,TN-Z,25,400,381.9,150
202004,UV-R,39,780,733.44,312
202004,NT-H,5,695,683.06,300
202004,SS-S,24,384,362.78,144
202004,WE-Y,37,185,171,74
202004,KF-Q,45,720,711.36,315
202004,QM-Z,46,690,670.23,230
202004,XP-R,17,714,684.95,289
202004,FV-J,32,864,859,384
202004,VY-S,34,680,636.48,238
202004,TH-P,26,182,188.18,78
202004,VE-O,18,108,113,54
202004,KF-K,28,280,276,112
202004,RT-U,21,273,272.25,105
202004,ZV-T,40,320,300.2,120
202004,SD-V,24,648,626.62,240
202004,HY-R,19,836,802.75,285
202004,JF-R,35,385,361,140
202004,CQ-D,27,540,525.12,216
202004,RS-W,25,750,739.9,275
202004,TQ-E,41,615,613.48,287
202004,LF-M,22,330,310.08,110
202004,QJ-T,21,609,593.01,210
202004,GU-S,22,220,216.6,88
202004,MS-H,34,612,567.15,204
202004,VV-O,8,160,160,56
202004,GI-M,25,950,507.31,375
202004,AV-T,33,132,133.65,33
202004,EU-K,9,324,310.65,117
202004,BX-Y,30,450,446.2,150
202004,UY-X,29,783,788,319
202004,GX-B,12,624,612.5,264
202004,JG-Y,21,147,152.29,63
202004,LK-V,47,893,864,329
202004,EF-R,27,621,621,243
202004,VA-I,18,810,776.64,324
202004,AZ-O,15,120,109.44,45
202004,RN-Q,48,192,181.44,96
202004,FE-T,34,238,219.22,68
202004,FM-K,34,612,609.16,272
202004,PO-D,31,682,666.39,279
202004,SH-B,39,117,109.61,39
202004,HV-B,6,144,134.9,54
202004,IZ-T,21,378,365.69,147
202004,GQ-D,46,138,138.18,46
202004,VV-R,38,760,752,304
202004,BU-R,33,693,683.06,264
202004,RW-L,15,135,129.69,45
202004,KG-K,39,663,618.45,273
202004,VW-Q,15,600,315.25,255
202004,TQ-N,25,650,628.9,250
202004,RU-A,12,708,691.88,300
202004,NT-L,32,768,754.6,288
202004,LJ-C,28,616,578.88,224
202004,CD-C,9,234,97.97,90
202004,RT-O,42,420,403,168
202004,NI-S,20,180,167.58,80
202004,XL-O,45,675,695,270
202004,PS-Q,36,180,185.13,72
202004,YX-E,30,1579,1310.57,489
202004,SO-Z,44,2009,1747.83,643
202004,MH-U,29,1294,1164.6,349
202004,AB-B,33,1172,1019.64,328
202004,BP-K,35,949,901.55,380
202004,HD-H,21,1391,1321.45,459
202004,JB-T,48,1420,1207,540
202004,AN-J,33,2032,1889.76,792
202004,VE-T,14,2407,2262.58,915
202004,PY-W,27,903,803.67,361
202004,PQ-M,27,1833,1704.69,715
202004,QB-L,16,1651,1469.39,462
202004,SU-O,18,420,378,139
202004,GM-N,44,1597,1309.54,559
202004,CH-X,44,1946,1712.48,739
202004,WX-U,19,1227,1190.19,331
202004,MD-C,5,1010,848.4,313
202004,KH-G,19,2496,2046.72,998
202004,SR-M,26,1761,1549.68,493
202004,PW-I,39,178,163.76,55
202004,DP-I,44,1938,1647.3,756
202004,OQ-E,15,1208,1014.72,411
202004,AQ-O,26,1116,1015.56,391
202004,CQ-M,26,1785,1517.25,660
202004,OF-S,20,1152,979.2,438
202004,FZ-U,43,1496,1451.12,434
202004,ZC-G,49,557,506.87,195
202004,LL-F,50,1224,1064.88,306
202004,KF-G,45,1156,1086.64,358
202004,PS-Q,37,2438,2145.44,610
202004,MV-V,36,729,707.13,226
202004,QP-O,35,1086,1042.56,380
202004,JV-R,25,709,623.92,227
202004,DY-T,32,1948,1733.72,701
202004,FE-N,34,1051,893.35,389
202004,GC-N,44,528,438.24,206
202004,TS-X,22,373,339.43,93
202004,RZ-T,47,1455,1309.5,466
202004,MV-D,30,1460,1328.6,482
202004,MM-L,41,1109,920.47,388
202004,IO-C,11,843,750.27,295
202004,GB-M,26,1050,861,389
202004,BH-V,43,734,653.26,286
202004,LF-H,25,494,459.42,128
202004,JP-B,8,112,95.2,29
202004,JX-T,12,1571,1398.19,393
202004,MV-A,27,1132,1052.76,408
202004,OQ-G,29,371,315.35,141
202004,NL-S,12,764,710.52,290
202004,SB-Z,38,1740,1583.4,696
202004,FB-Q,5,160,155.2,46
202004,VW-C,40,1459,1327.69,438
202004,KY-R,9,1987,1808.17,735
202004,DC-O,35,1815,1742.4,454
202004,ZG-X,36,1543,1296.12,432
202004,CU-R,19,243,225.99,92
202004,SP-D,31,1748,1643.12,542
202004,YW-O,50,2092,1882.8,565
202004,ZD-C,24,794,666.96,294
202004,BZ-U,5,1721,1531.69,447
202004,FH-E,39,692,588.2,242
202004,DM-X,21,189,181.44,62
202004,NM-X,46,1949,1656.65,643
202004,RG-F,34,1125,1001.25,450
202004,UM-B,23,554,459.82,183
202004,NF-E,32,229,190.07,89
202004,ZN-B,33,1934,1682.58,754
202004,AL-Z,43,1701,1649.97,425
202004,UX-N,40,959,824.74,288
202004,HY-T,46,1972,1676.2,769
202004,QY-T,43,1924,1789.32,693
202004,HG-G,5,2183,1811.89,742
202004,YA-U,49,2083,1812.21,833
202004,MF-A,48,2089,1712.98,606
202004,VS-L,23,789,670.65,284
202004,EB-W,15,670,569.5,261
202004,GX-Z,44,1648,1483.2,527
202004,AP-S,5,1368,1203.84,397
202004,NU-K,37,1532,1348.16,475
202004,HU-I,7,1413,1271.7,452
202004,JX-G,42,1995,1875.3,798
202004,QW-U,26,2149,1762.18,731
202004,QP-L,22,1226,1140.18,343
202004,GS-M,5,1240,1016.8,459
202004,EI-C,19,1809,1573.83,669
202004,NM-F,35,1626,1463.4,585
202004,IH-O,17,2182,1985.62,851
202004,OI-J,39,671,603.9,215
202004,CN-F,12,1367,1243.97,478
202004,ID-V,24,1326,1286.22,451
202004,GK-U,21,1323,1164.24,344
202004,YP-K,21,320,265.6,109
202004,FF-T,50,635,603.25,165
202004,RV-B,14,2489,2090.76,846
202004,GS-O,30,2331,2214.45,629
202004,GD-K,10,740,629,229
202004,DY-X,27,1721,1600.53,585
202004,WM-T,15,152,132.24,43
202004,YH-A,17,1743,1533.84,627
202004,MU-F,25,2114,2029.44,676
202004,VM-C,29,516,433.44,144
202004,JW-V,46,1078,916.3,280
202004,WW-U,14,2155,1896.4,539
202004,WV-L,41,1790,1646.8,501
202004,YZ-D,42,1971,1695.06,631
202004,XX-S,22,2326,2139.92,744
202004,DG-R,35,774,688.86,263
202004,AL-N,19,1616,1486.72,614
202004,KD-R,37,1409,1310.37,507
202004,QK-B,28,2049,1987.53,574
202004,AN-X,49,2353,2164.76,588
202004,PP-H,6,185,160.95,46
202004,RW-E,17,830,722.1,224
202004,KL-N,32,2101,1848.88,567
202004,BM-S,25,1463,1287.44,380
202004,FW-P,18,2194,1974.6,834
202004,RJ-Y,19,1471,1309.19,368
202004,QI-A,44,1192,1072.8,477
202004,TH-B,12,869,756.03,322
202004,SL-F,31,1547,1345.89,557
202004,TL-F,25,1795,1723.2,521
202004,CG-T,22,108,102.6,36
202004,EZ-L,31,1576,1402.64,583
202004,MR-L,45,1818,1745.28,527
202004,UG-V,16,1400,1344,490
202004,UG-O,38,2390,1959.8,884
202004,EM-R,9,699,671.04,175
202004,OC-P,15,1635,1389.75,425
202004,UF-A,34,1566,1315.44,407
202004,ZZ-H,41,1116,982.08,402
202004,WF-A,45,160,148.8,40
202004,MO-D,18,2445,2029.35,782
202004,PT-R,20,2340,2246.4,725
202004,MV-J,9,965,887.8,328
202004,TD-B,5,1126,1092.22,293
202004,CW-O,15,1135,998.8,284
202004,RX-C,24,2433,2141.04,852
202004,FO-P,25,1084,1029.8,314
202004,FC-Q,10,1656,1407.6,530
202004,ZH-Z,11,2370,2061.9,664
202004,OY-P,41,1164,989.4,338
202004,VD-Z,45,570,547.2,222
202004,HA-R,31,983,874.87,275
202004,TP-M,37,1538,1307.3,400
202004,ZX-Z,35,359,297.97,140
202004,FE-Y,13,1901,1767.93,475
202004,OM-E,27,1458,1268.46,496
202004,MB-U,42,274,224.68,82
202004,DW-L,46,1161,952.02,441
202004,RL-A,34,882,802.62,353
202004,MK-S,20,173,145.32,64
202004,FW-G,15,352,295.68,106
202004,CB-T,9,1229,1044.65,479
202004,XE-Y,30,1413,1370.61,353
202004,SW-U,24,2499,2124.15,750
202004,HG-Q,13,1364,1295.8,409
202004,ZC-K,44,1766,1713.02,618
202004,JF-O,18,1133,1031.03,431
202004,FW-L,11,1189,1022.54,309
202004,NZ-A,16,727,625.22,284
202004,KN-Z,41,1525,1418.25,397
202004,AZ-B,15,2350,2138.5,705
202004,WN-E,28,1622,1573.34,487
202004,MS-J,6,398,362.18,103
202004,XC-M,15,2206,1830.98,882
202004,OW-J,23,2112,1985.28,697
202004,YR-P,46,2249,2024.1,810
202004,OW-R,24,2289,2128.77,687
202004,DL-M,35,573,492.78,229
202004,XS-K,33,1820,1510.6,728
202004,ZH-B,27,941,790.44,301
202004,EP-H,30,742,704.9,267
202004,NG-J,13,2090,1964.6,836
202004,PT-S,37,2470,2346.5,963
202004,QZ-K,23,126,105.84,44
202004,RX-J,34,864,751.68,276
202004,GK-U,22,918,872.1,294
202004,LG-M,18,1718,1563.38,550
202004,EY-I,32,481,423.28,130
202004,WB-I,32,1354,1123.82,487
202004,MI-G,5,1849,1645.61,721
202004,FU-C,12,486,398.52,185
202004,EI-A,45,151,134.39,50
202004,RB-L,23,1644,1413.84,460
202004,OI-T,42,625,575,169
202004,XU-M,12,1397,1341.12,433
202004,XZ-S,22,1067,970.97,373
202004,UR-Y,16,2378,2306.66,642
202004,YT-Z,15,1696,1526.4,611
202004,ZG-T,48,1658,1442.46,431
202004,OX-C,28,2307,2076.3,669
202004,CS-F,39,326,309.7,130
202004,IN-C,23,1246,1208.62,312
202004,QY-S,22,2249,2069.08,675
202004,YU-O,26,2229,1916.94,892
202004,DD-T,5,163,135.29,62
202004,NP-H,50,2010,1929.6,744
202004,RV-Y,25,215,189.2,60
202004,BE-G,49,1276,1110.12,421
202004,BI-P,21,1893,1779.42,473
